# benchmark_mode: publication; auto_calibrated
# cpu_model: AMD Ryzen 9 7900X 12-Core Processor
# rustc: rustc 1.94.1 (e408947bf 2026-03-25)
# git_commit: 87dab8c29948a1a2e11cacc88f49d182bbd2e933
# git_state: dirty
# RUSTFLAGS: -C target-cpu=native
# release_profile: lto=fat, codegen-units=1, panic=abort
# pinned_cpus: 2
# governor: powersave
# turbo: unavailable
# smt: on
# command: ./target/release/sok-zk-friendly-hash-functions --csv
construction,variant,field,t,round_set,rounds,iters,rep,total_ns
poseidon,,mersenne31,24,single,8+22,16384,56,225321929
poseidon,,koalabear,16,single,8+20,32768,56,252113825
poseidon,,koalabear,24,single,8+23,16384,56,300101420
poseidon,,babybear,16,single,8+13,65536,56,402949161
poseidon,,babybear,24,single,8+21,16384,56,286759007
poseidon2,,bls12_381,3,single,8+56,65536,56,316150151
poseidon2,,bls12_381,4,single,8+56,32768,56,284698276
poseidon2,,bn254,3,single,8+56,65536,56,309303346
poseidon2,,bn254,4,single,8+56,32768,56,273999594
poseidon2,,goldilocks,8,single,8+22,524288,56,391737100
poseidon2,,goldilocks,12,single,8+22,262144,56,268324348
poseidon2,,mersenne31,16,single,8+14,262144,56,253733302
poseidon2,,mersenne31,24,single,8+22,131072,56,210013512
poseidon2,,koalabear,16,single,8+20,262144,56,285751334
poseidon2,,koalabear,24,single,8+23,131072,56,207382977
poseidon2,,babybear,16,single,8+13,262144,56,306552314
poseidon2,,babybear,24,single,8+21,131072,56,248364359
neptune,,bls12_381,4,single,6+69,32768,56,325699205
neptune,,bn254,4,single,6+69,32768,56,315435555
neptune,,goldilocks,8,single,6+38,262144,56,316547142
neptune,,goldilocks,12,single,6+42,131072,56,303754386
psquarehash,,mersenne31,16,single,52,262144,56,242948628
psquarehash,,mersenne31,24,single,52,262144,56,354522336
psquarehash,,koalabear,16,single,52,262144,56,310834897
psquarehash,,koalabear,24,single,52,131072,56,230507700
psquarehash,,babybear,16,single,52,262144,56,311391518
psquarehash,,babybear,24,single,52,131072,56,232331187
rescue_prime,,bls12_381,3,current,16,1024,56,344453841
rescue_prime,,bls12_381,3,original,14,1024,56,303262507
rescue_prime,,bls12_381,4,current,13,1024,56,377611393
rescue_prime,,bls12_381,4,original,11,1024,56,319395404
rescue_prime,,bn254,3,current,16,1024,56,337935019
rescue_prime,,bn254,3,original,14,1024,56,295686009
rescue_prime,,bn254,4,current,13,1024,56,367490911
rescue_prime,,bn254,4,original,11,1024,56,310941686
rescue_prime,,goldilocks,8,single,8,16384,56,253034276
rescue_prime,,goldilocks,12,single,8,16384,56,394072062
rescue_prime,,mersenne31,16,single,8,16384,56,327877034
rescue_prime,,mersenne31,24,single,8,8192,56,265630563
rescue_prime,,koalabear,16,single,8,8192,56,236419417
rescue_prime,,koalabear,24,single,8,8192,56,380644370
rescue_prime,,babybear,16,single,8,8192,56,238107532
rescue_prime,,babybear,24,single,8,8192,56,383752518
anemoi,,bls12_381,4,current,20,1024,56,288060719
anemoi,,bls12_381,4,original,14,1024,56,202781147
anemoi,,bn254,4,current,20,1024,56,282759523
anemoi,,bn254,4,original,14,2048,56,395855535
anemoi,,goldilocks,8,single,11,32768,56,347130072
anemoi,,goldilocks,12,single,10,16384,56,238369922
anemoi,,mersenne31,16,single,10,32768,56,341499410
anemoi,,mersenne31,24,single,9,16384,56,239634185
anemoi,,koalabear,16,single,10,16384,56,260401542
anemoi,,koalabear,24,single,9,16384,56,363306291
anemoi,,babybear,16,single,9,16384,56,235532049
anemoi,,babybear,24,single,9,16384,56,364375168
griffin,,bls12_381,3,current,20,2048,56,287383824
griffin,,bls12_381,3,original,14,2048,56,201222495
griffin,,bls12_381,4,current,20,2048,56,292168275
griffin,,bls12_381,4,original,11,4096,56,318494931
griffin,,bn254,3,current,20,2048,56,282634900
griffin,,bn254,3,original,14,4096,56,395778050
griffin,,bn254,4,current,20,2048,56,284625600
griffin,,bn254,4,original,11,4096,56,313491070
griffin,,goldilocks,8,single,8,131072,56,281977701
griffin,,goldilocks,12,single,8,131072,56,301556388
arion,,bls12_381,3,single,11,4096,56,342577424
arion,,bls12_381,4,single,10,4096,56,329634728
arion,,bn254,3,single,11,4096,56,332509200
arion,,bn254,4,single,10,4096,56,320174370
grendel,native,bls12_381,3,single,24,256,56,268392615
grendel,native,bn254,3,single,24,256,56,266723316
xhash,XHash8,goldilocks,12,single,6,32768,56,283334016
xhash,XHash12,goldilocks,12,single,6,32768,56,370012662
xhash,XHash16,mersenne31,24,single,6,32768,56,301892857
xhash,XHash24,mersenne31,24,single,6,32768,56,362591023
reinforced_concrete,,bls12_381,3,single,7,131072,56,241666402
reinforced_concrete,,bn254,3,single,7,131072,56,241040202
skyscraper,,bls12_381,4,single,18,262144,56,287273998
skyscraper,,bn254,4,single,18,262144,56,279478932
monolith,,goldilocks,8,single,6,1048576,56,266964666
monolith,,goldilocks,12,single,6,524288,56,203879489
monolith,,mersenne31,16,single,6,524288,56,214877662
monolith,,mersenne31,24,single,6,262144,56,216947329
polocolo,,bls12_381,3,single,6,1024,56,261772564
polocolo,,bls12_381,4,single,5,1024,56,291167604
polocolo,,bn254,3,single,6,1024,56,235146297
polocolo,,bn254,4,single,5,1024,56,262076111
tip4p,,goldilocks,12,single,5,262144,56,331985572
plain,sha256_compress,-,-,single,-,8388608,56,211334681
plain,keccak_f1600,-,-,single,-,524288,56,203302962
plain,blake2b_compress,-,-,single,-,2097152,56,239501456
plain,blake3_compress,-,-,single,-,4194304,56,270426967
gmimc,,bls12_381,3,single,228,16384,57,258914092
gmimc,,bls12_381,4,single,231,16384,57,265501602
gmimc,,bn254,3,single,228,16384,57,251806009
gmimc,,bn254,4,single,231,16384,57,256453444
gmimc,,goldilocks,8,single,68,524288,57,336650058
gmimc,,goldilocks,12,single,93,262144,57,235715551
gmimc,,mersenne31,16,single,158,262144,57,266510027
gmimc,,mersenne31,24,single,335,131072,57,318762310
gmimc,,koalabear,16,single,158,262144,57,305933167
gmimc,,koalabear,24,single,335,131072,57,334229914
gmimc,,babybear,16,single,158,131072,57,246293208
gmimc,,babybear,24,single,335,65536,57,259486782
gmimc2,alpha=8,bls12_381,3,single,63,32768,57,212697017
gmimc2,alpha=8,bls12_381,4,single,64,32768,57,217359440
gmimc2,alpha=8,bn254,3,single,63,32768,57,209616641
gmimc2,alpha=8,bn254,4,single,64,32768,57,213534973
gmimc2,alpha=4,goldilocks,8,single,88,262144,57,294224537
gmimc2,alpha=4,goldilocks,12,single,96,262144,57,361905342
gmimc2,alpha=2,mersenne31,16,single,176,65536,57,201969059
gmimc2,alpha=2,mersenne31,24,single,264,32768,57,223017402
gmimc2,alpha=2,koalabear,16,single,176,131072,57,291644856
gmimc2,alpha=2,koalabear,24,single,264,65536,57,239262900
gmimc2,alpha=2,babybear,16,single,176,131072,57,290979292
gmimc2,alpha=2,babybear,24,single,264,65536,57,233702219
poseidon,,bls12_381,3,single,8+56,16384,57,255172892
poseidon,,bls12_381,4,single,8+56,16384,57,375710740
poseidon,,bn254,3,single,8+56,16384,57,245709166
poseidon,,bn254,4,single,8+56,16384,57,367958914
poseidon,,goldilocks,8,single,8+22,131072,57,335400061
poseidon,,goldilocks,12,single,8+22,65536,57,319716243
poseidon,,mersenne31,16,single,8+14,65536,57,320367089
poseidon,,mersenne31,24,single,8+22,16384,57,226489631
poseidon,,koalabear,16,single,8+20,32768,57,251526988
poseidon,,koalabear,24,single,8+23,16384,57,299609500
poseidon,,babybear,16,single,8+13,65536,57,402622249
poseidon,,babybear,24,single,8+21,16384,57,287038889
poseidon2,,bls12_381,3,single,8+56,65536,57,316215521
poseidon2,,bls12_381,4,single,8+56,32768,57,285004297
poseidon2,,bn254,3,single,8+56,65536,57,309224287
poseidon2,,bn254,4,single,8+56,32768,57,274066567
poseidon2,,goldilocks,8,single,8+22,524288,57,391664683
poseidon2,,goldilocks,12,single,8+22,262144,57,268022273
poseidon2,,mersenne31,16,single,8+14,262144,57,253663310
poseidon2,,mersenne31,24,single,8+22,131072,57,209822856
poseidon2,,koalabear,16,single,8+20,262144,57,284210955
poseidon2,,koalabear,24,single,8+23,131072,57,207106249
poseidon2,,babybear,16,single,8+13,262144,57,305840874
poseidon2,,babybear,24,single,8+21,131072,57,248098611
neptune,,bls12_381,4,single,6+69,32768,57,326017027
neptune,,bn254,4,single,6+69,32768,57,314417631
neptune,,goldilocks,8,single,6+38,262144,57,315711149
neptune,,goldilocks,12,single,6+42,131072,57,304015072
psquarehash,,mersenne31,16,single,52,262144,57,243824515
psquarehash,,mersenne31,24,single,52,262144,57,354567970
psquarehash,,koalabear,16,single,52,262144,57,311964757
psquarehash,,koalabear,24,single,52,131072,57,231411558
psquarehash,,babybear,16,single,52,262144,57,311426181
psquarehash,,babybear,24,single,52,131072,57,232151731
rescue_prime,,bls12_381,3,current,16,1024,57,347236270
rescue_prime,,bls12_381,3,original,14,1024,57,303653146
rescue_prime,,bls12_381,4,current,13,1024,57,377070861
rescue_prime,,bls12_381,4,original,11,1024,57,316932221
rescue_prime,,bn254,3,current,16,1024,57,337968992
rescue_prime,,bn254,3,original,14,1024,57,295644540
rescue_prime,,bn254,4,current,13,1024,57,367491269
rescue_prime,,bn254,4,original,11,1024,57,310854794
rescue_prime,,goldilocks,8,single,8,16384,57,252876991
rescue_prime,,goldilocks,12,single,8,16384,57,393870175
rescue_prime,,mersenne31,16,single,8,16384,57,328700532
rescue_prime,,mersenne31,24,single,8,8192,57,265318349
rescue_prime,,koalabear,16,single,8,8192,57,236372699
rescue_prime,,koalabear,24,single,8,8192,57,381634990
rescue_prime,,babybear,16,single,8,8192,57,237654714
rescue_prime,,babybear,24,single,8,8192,57,383754250
anemoi,,bls12_381,4,current,20,1024,57,288040981
anemoi,,bls12_381,4,original,14,1024,57,202605619
anemoi,,bn254,4,current,20,1024,57,282779830
anemoi,,bn254,4,original,14,2048,57,395857237
anemoi,,goldilocks,8,single,11,32768,57,346908768
anemoi,,goldilocks,12,single,10,16384,57,238342530
anemoi,,mersenne31,16,single,10,32768,57,341547759
anemoi,,mersenne31,24,single,9,16384,57,239626379
anemoi,,koalabear,16,single,10,16384,57,260316402
anemoi,,koalabear,24,single,9,16384,57,363777730
anemoi,,babybear,16,single,9,16384,57,235479710
anemoi,,babybear,24,single,9,16384,57,364299185
griffin,,bls12_381,3,current,20,2048,57,287352114
griffin,,bls12_381,3,original,14,2048,57,201163384
griffin,,bls12_381,4,current,20,2048,57,289554590
griffin,,bls12_381,4,original,11,4096,57,318466056
griffin,,bn254,3,current,20,2048,57,282642824
griffin,,bn254,3,original,14,4096,57,395786866
griffin,,bn254,4,current,20,2048,57,284560538
griffin,,bn254,4,original,11,4096,57,313505828
griffin,,goldilocks,8,single,8,131072,57,281815327
griffin,,goldilocks,12,single,8,131072,57,301206203
arion,,bls12_381,3,single,11,4096,57,341863319
arion,,bls12_381,4,single,10,4096,57,329556591
arion,,bn254,3,single,11,4096,57,332491416
arion,,bn254,4,single,10,4096,57,320214083
grendel,native,bls12_381,3,single,24,256,57,268829791
grendel,native,bn254,3,single,24,256,57,267349345
xhash,XHash8,goldilocks,12,single,6,32768,57,283958522
xhash,XHash12,goldilocks,12,single,6,32768,57,369881506
xhash,XHash16,mersenne31,24,single,6,32768,57,301514529
xhash,XHash24,mersenne31,24,single,6,32768,57,362730403
reinforced_concrete,,bls12_381,3,single,7,131072,57,241527281
reinforced_concrete,,bn254,3,single,7,131072,57,241081288
skyscraper,,bls12_381,4,single,18,262144,57,287336084
skyscraper,,bn254,4,single,18,262144,57,279474793
monolith,,goldilocks,8,single,6,1048576,57,264881794
monolith,,goldilocks,12,single,6,524288,57,203538952
monolith,,mersenne31,16,single,6,524288,57,215330327
monolith,,mersenne31,24,single,6,262144,57,217188078
polocolo,,bls12_381,3,single,6,1024,57,261714364
polocolo,,bls12_381,4,single,5,1024,57,292679399
polocolo,,bn254,3,single,6,1024,57,235085874
polocolo,,bn254,4,single,5,1024,57,262011149
tip4p,,goldilocks,12,single,5,262144,57,331052627
plain,sha256_compress,-,-,single,-,8388608,57,211289025
plain,keccak_f1600,-,-,single,-,524288,57,203426663
plain,blake2b_compress,-,-,single,-,2097152,57,240085977
plain,blake3_compress,-,-,single,-,4194304,57,268441686
gmimc,,bls12_381,3,single,228,16384,58,258980385
gmimc,,bls12_381,4,single,231,16384,58,264236428
gmimc,,bn254,3,single,228,16384,58,251253016
gmimc,,bn254,4,single,231,16384,58,255219146
gmimc,,goldilocks,8,single,68,524288,58,336907167
gmimc,,goldilocks,12,single,93,262144,58,235754193
gmimc,,mersenne31,16,single,158,262144,58,266489277
gmimc,,mersenne31,24,single,335,131072,58,319224644
gmimc,,koalabear,16,single,158,262144,58,305931774
gmimc,,koalabear,24,single,335,131072,58,331587226
gmimc,,babybear,16,single,158,131072,58,247905419
gmimc,,babybear,24,single,335,65536,58,260717311
gmimc2,alpha=8,bls12_381,3,single,63,32768,58,212927617
gmimc2,alpha=8,bls12_381,4,single,64,32768,58,218188147
gmimc2,alpha=8,bn254,3,single,63,32768,58,209433457
gmimc2,alpha=8,bn254,4,single,64,32768,58,212812462
gmimc2,alpha=4,goldilocks,8,single,88,262144,58,294252579
gmimc2,alpha=4,goldilocks,12,single,96,262144,58,362355512
gmimc2,alpha=2,mersenne31,16,single,176,65536,58,202060790
gmimc2,alpha=2,mersenne31,24,single,264,32768,58,223421146
gmimc2,alpha=2,koalabear,16,single,176,131072,58,291057869
gmimc2,alpha=2,koalabear,24,single,264,65536,58,236771013
gmimc2,alpha=2,babybear,16,single,176,131072,58,291275845
gmimc2,alpha=2,babybear,24,single,264,65536,58,239579100
poseidon,,bls12_381,3,single,8+56,16384,58,254918024
poseidon,,bls12_381,4,single,8+56,16384,58,375700900
poseidon,,bn254,3,single,8+56,16384,58,246110946
poseidon,,bn254,4,single,8+56,16384,58,367795558
poseidon,,goldilocks,8,single,8+22,131072,58,333943338
poseidon,,goldilocks,12,single,8+22,65536,58,320026632
poseidon,,mersenne31,16,single,8+14,65536,58,325099862
poseidon,,mersenne31,24,single,8+22,16384,58,225208666
poseidon,,koalabear,16,single,8+20,32768,58,250995034
poseidon,,koalabear,24,single,8+23,16384,58,300218807
poseidon,,babybear,16,single,8+13,65536,58,403030562
poseidon,,babybear,24,single,8+21,16384,58,287068273
poseidon2,,bls12_381,3,single,8+56,65536,58,316545567
poseidon2,,bls12_381,4,single,8+56,32768,58,284533026
poseidon2,,bn254,3,single,8+56,65536,58,309106666
poseidon2,,bn254,4,single,8+56,32768,58,274355627
poseidon2,,goldilocks,8,single,8+22,524288,58,391390580
poseidon2,,goldilocks,12,single,8+22,262144,58,268064261
poseidon2,,mersenne31,16,single,8+14,262144,58,253031498
poseidon2,,mersenne31,24,single,8+22,131072,58,209926990
poseidon2,,koalabear,16,single,8+20,262144,58,285489613
poseidon2,,koalabear,24,single,8+23,131072,58,207133990
poseidon2,,babybear,16,single,8+13,262144,58,306922103
poseidon2,,babybear,24,single,8+21,131072,58,247956355
neptune,,bls12_381,4,single,6+69,32768,58,325606479
neptune,,bn254,4,single,6+69,32768,58,313783656
neptune,,goldilocks,8,single,6+38,262144,58,315877609
neptune,,goldilocks,12,single,6+42,131072,58,303727864
psquarehash,,mersenne31,16,single,52,262144,58,243782114
psquarehash,,mersenne31,24,single,52,262144,58,354866277
psquarehash,,koalabear,16,single,52,262144,58,312247886
psquarehash,,koalabear,24,single,52,131072,58,231375049
psquarehash,,babybear,16,single,52,262144,58,311388900
psquarehash,,babybear,24,single,52,131072,58,232524718
rescue_prime,,bls12_381,3,current,16,1024,58,344369271
rescue_prime,,bls12_381,3,original,14,1024,58,301241178
rescue_prime,,bls12_381,4,current,13,1024,58,374561130
rescue_prime,,bls12_381,4,original,11,1024,58,316972284
rescue_prime,,bn254,3,current,16,1024,58,337975463
rescue_prime,,bn254,3,original,14,1024,58,295605907
rescue_prime,,bn254,4,current,13,1024,58,367497440
rescue_prime,,bn254,4,original,11,1024,58,310853811
rescue_prime,,goldilocks,8,single,8,16384,58,252943745
rescue_prime,,goldilocks,12,single,8,16384,58,394044449
rescue_prime,,mersenne31,16,single,8,16384,58,329015900
rescue_prime,,mersenne31,24,single,8,8192,58,265058583
rescue_prime,,koalabear,16,single,8,8192,58,236273953
rescue_prime,,koalabear,24,single,8,8192,58,381286628
rescue_prime,,babybear,16,single,8,8192,58,237237524
rescue_prime,,babybear,24,single,8,8192,58,382862183
anemoi,,bls12_381,4,current,20,1024,58,288026894
anemoi,,bls12_381,4,original,14,1024,58,201693794
anemoi,,bn254,4,current,20,1024,58,282692045
anemoi,,bn254,4,original,14,2048,58,395805168
anemoi,,goldilocks,8,single,11,32768,58,346980150
anemoi,,goldilocks,12,single,10,16384,58,238173753
anemoi,,mersenne31,16,single,10,32768,58,341524936
anemoi,,mersenne31,24,single,9,16384,58,239407530
anemoi,,koalabear,16,single,10,16384,58,260578832
anemoi,,koalabear,24,single,9,16384,58,363219325
anemoi,,babybear,16,single,9,16384,58,235649787
anemoi,,babybear,24,single,9,16384,58,364213484
griffin,,bls12_381,3,current,20,2048,58,287258147
griffin,,bls12_381,3,original,14,2048,58,202417957
griffin,,bls12_381,4,current,20,2048,58,289478827
griffin,,bls12_381,4,original,11,4096,58,318451768
griffin,,bn254,3,current,20,2048,58,282615872
griffin,,bn254,3,original,14,4096,58,395737302
griffin,,bn254,4,current,20,2048,58,284518288
griffin,,bn254,4,original,11,4096,58,313360134
griffin,,goldilocks,8,single,8,131072,58,281942444
griffin,,goldilocks,12,single,8,131072,58,301522974
arion,,bls12_381,3,single,11,4096,58,341913712
arion,,bls12_381,4,single,10,4096,58,330979429
arion,,bn254,3,single,11,4096,58,332581483
arion,,bn254,4,single,10,4096,58,320166994
grendel,native,bls12_381,3,single,24,256,58,268488001
grendel,native,bn254,3,single,24,256,58,267008266
xhash,XHash8,goldilocks,12,single,6,32768,58,283723252
xhash,XHash12,goldilocks,12,single,6,32768,58,370228403
xhash,XHash16,mersenne31,24,single,6,32768,58,301537110
xhash,XHash24,mersenne31,24,single,6,32768,58,364293553
reinforced_concrete,,bls12_381,3,single,7,131072,58,241063052
reinforced_concrete,,bn254,3,single,7,131072,58,241083211
skyscraper,,bls12_381,4,single,18,262144,58,287440658
skyscraper,,bn254,4,single,18,262144,58,279540856
monolith,,goldilocks,8,single,6,1048576,58,266344886
monolith,,goldilocks,12,single,6,524288,58,205605834
monolith,,mersenne31,16,single,6,524288,58,215108952
monolith,,mersenne31,24,single,6,262144,58,216707389
polocolo,,bls12_381,3,single,6,1024,58,261657387
polocolo,,bls12_381,4,single,5,1024,58,291149629
polocolo,,bn254,3,single,6,1024,58,235164900
polocolo,,bn254,4,single,5,1024,58,262033741
tip4p,,goldilocks,12,single,5,262144,58,331679768
plain,sha256_compress,-,-,single,-,8388608,58,211286299
plain,keccak_f1600,-,-,single,-,524288,58,203223712
plain,blake2b_compress,-,-,single,-,2097152,58,240207714
plain,blake3_compress,-,-,single,-,4194304,58,271196523
gmimc,,bls12_381,3,single,228,16384,59,258900966
gmimc,,bls12_381,4,single,231,16384,59,264855353
gmimc,,bn254,3,single,228,16384,59,252426828
gmimc,,bn254,4,single,231,16384,59,255540718
gmimc,,goldilocks,8,single,68,524288,59,336933535
gmimc,,goldilocks,12,single,93,262144,59,235494006
gmimc,,mersenne31,16,single,158,262144,59,266595104
gmimc,,mersenne31,24,single,335,131072,59,322878851
gmimc,,koalabear,16,single,158,262144,59,305554788
gmimc,,koalabear,24,single,335,131072,59,334963504
gmimc,,babybear,16,single,158,131072,59,246265244
gmimc,,babybear,24,single,335,65536,59,259587439
gmimc2,alpha=8,bls12_381,3,single,63,32768,59,212969614
gmimc2,alpha=8,bls12_381,4,single,64,32768,59,217449486
gmimc2,alpha=8,bn254,3,single,63,32768,59,209497416
gmimc2,alpha=8,bn254,4,single,64,32768,59,213157556
gmimc2,alpha=4,goldilocks,8,single,88,262144,59,293821763
gmimc2,alpha=4,goldilocks,12,single,96,262144,59,361986391
gmimc2,alpha=2,mersenne31,16,single,176,65536,59,201764827
gmimc2,alpha=2,mersenne31,24,single,264,32768,59,223073135
gmimc2,alpha=2,koalabear,16,single,176,131072,59,290809293
gmimc2,alpha=2,koalabear,24,single,264,65536,59,234824054
gmimc2,alpha=2,babybear,16,single,176,131072,59,290965345
gmimc2,alpha=2,babybear,24,single,264,65536,59,234456256
poseidon,,bls12_381,3,single,8+56,16384,59,254607282
poseidon,,bls12_381,4,single,8+56,16384,59,375368869
poseidon,,bn254,3,single,8+56,16384,59,245760110
poseidon,,bn254,4,single,8+56,16384,59,367472623
poseidon,,goldilocks,8,single,8+22,131072,59,334659716
poseidon,,goldilocks,12,single,8+22,65536,59,320402223
poseidon,,mersenne31,16,single,8+14,65536,59,320518260
poseidon,,mersenne31,24,single,8+22,16384,59,226481764
poseidon,,koalabear,16,single,8+20,32768,59,251413084
poseidon,,koalabear,24,single,8+23,16384,59,299919507
poseidon,,babybear,16,single,8+13,65536,59,401247709
poseidon,,babybear,24,single,8+21,16384,59,287084302
poseidon2,,bls12_381,3,single,8+56,65536,59,316323181
poseidon2,,bls12_381,4,single,8+56,32768,59,284653669
poseidon2,,bn254,3,single,8+56,65536,59,309376450
poseidon2,,bn254,4,single,8+56,32768,59,274020079
poseidon2,,goldilocks,8,single,8+22,524288,59,391310358
poseidon2,,goldilocks,12,single,8+22,262144,59,268161491
poseidon2,,mersenne31,16,single,8+14,262144,59,252794976
poseidon2,,mersenne31,24,single,8+22,131072,59,209514297
poseidon2,,koalabear,16,single,8+20,262144,59,285365370
poseidon2,,koalabear,24,single,8+23,131072,59,208265534
poseidon2,,babybear,16,single,8+13,262144,59,305682727
poseidon2,,babybear,24,single,8+21,131072,59,248263437
neptune,,bls12_381,4,single,6+69,32768,59,325308421
neptune,,bn254,4,single,6+69,32768,59,313722771
neptune,,goldilocks,8,single,6+38,262144,59,316261385
neptune,,goldilocks,12,single,6+42,131072,59,303627396
psquarehash,,mersenne31,16,single,52,262144,59,242346121
psquarehash,,mersenne31,24,single,52,262144,59,354697751
psquarehash,,koalabear,16,single,52,262144,59,312762616
psquarehash,,koalabear,24,single,52,131072,59,231002332
psquarehash,,babybear,16,single,52,262144,59,311343815
psquarehash,,babybear,24,single,52,131072,59,232198136
rescue_prime,,bls12_381,3,current,16,1024,59,344400708
rescue_prime,,bls12_381,3,original,14,1024,59,301190232
rescue_prime,,bls12_381,4,current,13,1024,59,374508581
rescue_prime,,bls12_381,4,original,11,1024,59,316965611
rescue_prime,,bn254,3,current,16,1024,59,337958781
rescue_prime,,bn254,3,original,14,1024,59,295637876
rescue_prime,,bn254,4,current,13,1024,59,367449429
rescue_prime,,bn254,4,original,11,1024,59,310837559
rescue_prime,,goldilocks,8,single,8,16384,59,252914188
rescue_prime,,goldilocks,12,single,8,16384,59,393923230
rescue_prime,,mersenne31,16,single,8,16384,59,328400179
rescue_prime,,mersenne31,24,single,8,8192,59,265154292
rescue_prime,,koalabear,16,single,8,8192,59,236417742
rescue_prime,,koalabear,24,single,8,8192,59,380482083
rescue_prime,,babybear,16,single,8,8192,59,237649734
rescue_prime,,babybear,24,single,8,8192,59,383740472
anemoi,,bls12_381,4,current,20,1024,59,289925070
anemoi,,bls12_381,4,original,14,1024,59,201696999
anemoi,,bn254,4,current,20,1024,59,282720497
anemoi,,bn254,4,original,14,2048,59,395879146
anemoi,,goldilocks,8,single,11,32768,59,346616789
anemoi,,goldilocks,12,single,10,16384,59,238292014
anemoi,,mersenne31,16,single,10,32768,59,340148301
anemoi,,mersenne31,24,single,9,16384,59,239771459
anemoi,,koalabear,16,single,10,16384,59,259512679
anemoi,,koalabear,24,single,9,16384,59,363446058
anemoi,,babybear,16,single,9,16384,59,234569518
anemoi,,babybear,24,single,9,16384,59,364501531
griffin,,bls12_381,3,current,20,2048,59,288626874
griffin,,bls12_381,3,original,14,2048,59,201173862
griffin,,bls12_381,4,current,20,2048,59,289661929
griffin,,bls12_381,4,original,11,4096,59,319039085
griffin,,bn254,3,current,20,2048,59,282629357
griffin,,bn254,3,original,14,4096,59,395789328
griffin,,bn254,4,current,20,2048,59,284546980
griffin,,bn254,4,original,11,4096,59,313536212
griffin,,goldilocks,8,single,8,131072,59,282318195
griffin,,goldilocks,12,single,8,131072,59,303705782
arion,,bls12_381,3,single,11,4096,59,342060996
arion,,bls12_381,4,single,10,4096,59,329728009
arion,,bn254,3,single,11,4096,59,332613792
arion,,bn254,4,single,10,4096,59,320208190
grendel,native,bls12_381,3,single,24,256,59,268985000
grendel,native,bn254,3,single,24,256,59,267166461
xhash,XHash8,goldilocks,12,single,6,32768,59,283620288
xhash,XHash12,goldilocks,12,single,6,32768,59,370180152
xhash,XHash16,mersenne31,24,single,6,32768,59,301749276
xhash,XHash24,mersenne31,24,single,6,32768,59,362794069
reinforced_concrete,,bls12_381,3,single,7,131072,59,241034990
reinforced_concrete,,bn254,3,single,7,131072,59,241456207
skyscraper,,bls12_381,4,single,18,262144,59,287728255
skyscraper,,bn254,4,single,18,262144,59,279453662
monolith,,goldilocks,8,single,6,1048576,59,265185369
monolith,,goldilocks,12,single,6,524288,59,205526575
monolith,,mersenne31,16,single,6,524288,59,215062185
monolith,,mersenne31,24,single,6,262144,59,217134126
polocolo,,bls12_381,3,single,6,1024,59,261740712
polocolo,,bls12_381,4,single,5,1024,59,291135241
polocolo,,bn254,3,single,6,1024,59,235209263
polocolo,,bn254,4,single,5,1024,59,262083413
tip4p,,goldilocks,12,single,5,262144,59,331584228
plain,sha256_compress,-,-,single,-,8388608,59,211298030
plain,keccak_f1600,-,-,single,-,524288,59,203208113
plain,blake2b_compress,-,-,single,-,2097152,59,240193798
plain,blake3_compress,-,-,single,-,4194304,59,269333401
gmimc,,bls12_381,3,single,228,16384,60,258861301
gmimc,,bls12_381,4,single,231,16384,60,265863326
gmimc,,bn254,3,single,228,16384,60,251144922
gmimc,,bn254,4,single,231,16384,60,256472367
gmimc,,goldilocks,8,single,68,524288,60,336821926
gmimc,,goldilocks,12,single,93,262144,60,234713967
gmimc,,mersenne31,16,single,158,262144,60,267402432
gmimc,,mersenne31,24,single,335,131072,60,317422835
gmimc,,koalabear,16,single,158,262144,60,305466141
gmimc,,koalabear,24,single,335,131072,60,337263941
gmimc,,babybear,16,single,158,131072,60,246357646
gmimc,,babybear,24,single,335,65536,60,259699648
gmimc2,alpha=8,bls12_381,3,single,63,32768,60,213030958
gmimc2,alpha=8,bls12_381,4,single,64,32768,60,217572836
gmimc2,alpha=8,bn254,3,single,63,32768,60,209995576
gmimc2,alpha=8,bn254,4,single,64,32768,60,213208901
gmimc2,alpha=4,goldilocks,8,single,88,262144,60,294025773
gmimc2,alpha=4,goldilocks,12,single,96,262144,60,362132584
gmimc2,alpha=2,mersenne31,16,single,176,65536,60,201980419
gmimc2,alpha=2,mersenne31,24,single,264,32768,60,223149457
gmimc2,alpha=2,koalabear,16,single,176,131072,60,290904921
gmimc2,alpha=2,koalabear,24,single,264,65536,60,234140556
gmimc2,alpha=2,babybear,16,single,176,131072,60,291054630
gmimc2,alpha=2,babybear,24,single,264,65536,60,237498291
poseidon,,bls12_381,3,single,8+56,16384,60,255143974
poseidon,,bls12_381,4,single,8+56,16384,60,375829298
poseidon,,bn254,3,single,8+56,16384,60,246169734
poseidon,,bn254,4,single,8+56,16384,60,367986683
poseidon,,goldilocks,8,single,8+22,131072,60,334318517
poseidon,,goldilocks,12,single,8+22,65536,60,319927204
poseidon,,mersenne31,16,single,8+14,65536,60,323853031
poseidon,,mersenne31,24,single,8+22,16384,60,224660431
poseidon,,koalabear,16,single,8+20,32768,60,251847455
poseidon,,koalabear,24,single,8+23,16384,60,299769226
poseidon,,babybear,16,single,8+13,65536,60,402463979
