# benchmark_mode: publication; auto_calibrated
# cpu_model: AMD Ryzen 9 7900X 12-Core Processor
# rustc: rustc 1.94.1 (e408947bf 2026-03-25)
# git_commit: 034f65a85002594e7ad8ca6dd70ecf52e1169ff2
# git_state: clean
# RUSTFLAGS: -C target-cpu=native
# release_profile: lto=fat, codegen-units=1, panic=abort
# pinned_cpus: 2
# governor: powersave
# turbo: unavailable
# smt: on
# command: ./target/release/sok-zk-friendly-hash-functions --csv
construction,variant,field,t,round_set,rounds,iters,rep,total_ns
grendel,native,bls12_381,4,current,23,256,78,340087005
grendel,native,bls12_381,4,original,12,512,78,340182883
grendel,native,bn254,3,current,24,256,78,262986435
grendel,native,bn254,3,original,14,512,78,293923594
grendel,native,bn254,4,current,23,256,78,337295869
grendel,native,bn254,4,original,12,512,78,337945153
xhash,XHash8,goldilocks,12,single,6,32768,78,284429053
xhash,XHash12,goldilocks,12,single,6,32768,78,371469626
xhash,XHash16,mersenne31,24,single,6,32768,78,301894959
xhash,XHash24,mersenne31,24,single,6,32768,78,364933432
reinforced_concrete,,bls12_381,3,single,7,131072,78,243052316
reinforced_concrete,,bn254,3,single,7,131072,78,243364509
skyscraper,,bls12_381,4,single,18,262144,78,325767828
skyscraper,,bn254,4,single,18,262144,78,317432031
monolith,,goldilocks,8,single,6,1048576,78,266366010
monolith,,goldilocks,12,single,6,524288,78,206390790
monolith,,mersenne31,16,single,6,524288,78,215318824
monolith,,mersenne31,24,single,6,262144,78,219359364
polocolo,,bls12_381,3,single,6,1024,78,264636609
polocolo,,bls12_381,4,single,5,1024,78,293607884
polocolo,,bn254,3,single,6,1024,78,237231359
polocolo,,bn254,4,single,5,1024,78,264294429
tip4p,,goldilocks,12,single,5,262144,78,332781212
plain,sha256_compress,-,-,single,-,8388608,78,211785220
plain,keccak_f1600,-,-,single,-,524288,78,204002688
plain,blake2b_compress,-,-,single,-,2097152,78,242139991
plain,blake3_compress,-,-,single,-,4194304,78,273869501
gmimc,,bls12_381,3,single,228,16384,79,261866422
gmimc,,bls12_381,4,single,231,16384,79,266392690
gmimc,,bn254,3,single,228,16384,79,250685890
gmimc,,bn254,4,single,231,16384,79,253820157
gmimc,,goldilocks,8,single,68,524288,79,337593034
gmimc,,goldilocks,12,single,93,262144,79,235302996
gmimc,,mersenne31,16,single,158,262144,79,268755445
gmimc,,mersenne31,24,single,335,131072,79,325838109
gmimc,,koalabear,16,single,158,262144,79,306096269
gmimc,,koalabear,24,single,335,131072,79,337641645
gmimc,,babybear,16,single,158,131072,79,246802213
gmimc,,babybear,24,single,335,65536,79,259874089
gmimc2,alpha=8,bls12_381,3,single,63,32768,79,225786163
gmimc2,alpha=8,bls12_381,4,single,64,32768,79,230031766
gmimc2,alpha=8,bn254,3,single,63,32768,79,220956007
gmimc2,alpha=8,bn254,4,single,64,32768,79,224098570
gmimc2,alpha=4,goldilocks,8,single,88,262144,79,294696538
gmimc2,alpha=4,goldilocks,12,single,96,262144,79,363456933
gmimc2,alpha=2,mersenne31,16,single,176,65536,79,202535817
gmimc2,alpha=2,mersenne31,24,single,264,32768,79,224021034
gmimc2,alpha=2,koalabear,16,single,176,131072,79,291436987
gmimc2,alpha=2,koalabear,24,single,264,65536,79,234297046
gmimc2,alpha=2,babybear,16,single,176,131072,79,291216836
gmimc2,alpha=2,babybear,24,single,264,65536,79,235800175
poseidon,,bls12_381,3,single,8+56,16384,79,256382064
poseidon,,bls12_381,4,single,8+56,16384,79,381974655
poseidon,,bn254,3,single,8+56,16384,79,246111683
poseidon,,bn254,4,single,8+56,16384,79,369471512
poseidon,,goldilocks,8,single,8+22,131072,79,324299804
poseidon,,goldilocks,12,single,8+22,65536,79,309448253
poseidon,,mersenne31,16,single,8+14,65536,79,325671868
poseidon,,mersenne31,24,single,8+22,16384,79,226151415
poseidon,,koalabear,16,single,8+20,32768,79,252749817
poseidon,,koalabear,24,single,8+23,16384,79,304404167
poseidon,,babybear,16,single,8+13,32768,79,202150317
poseidon,,babybear,24,single,8+21,16384,79,288991627
poseidon2,,bls12_381,3,single,8+56,65536,79,317924822
poseidon2,,bls12_381,4,single,8+56,32768,79,286434149
poseidon2,,bn254,3,single,8+56,65536,79,311680073
poseidon2,,bn254,4,single,8+56,32768,79,274879277
poseidon2,,goldilocks,8,single,8+22,524288,79,392102420
poseidon2,,goldilocks,12,single,8+22,262144,79,273252006
poseidon2,,mersenne31,16,single,8+14,262144,79,253875330
poseidon2,,mersenne31,24,single,8+22,131072,79,211045358
poseidon2,,koalabear,16,single,8+20,262144,79,279710876
poseidon2,,koalabear,24,single,8+23,131072,79,203363093
poseidon2,,babybear,16,single,8+13,262144,79,308127335
poseidon2,,babybear,24,single,8+21,131072,79,248786661
neptune,,bls12_381,4,single,6+69,32768,79,325457578
neptune,,bn254,4,single,6+69,32768,79,313562901
neptune,,goldilocks,8,single,6+38,262144,79,319858746
neptune,,goldilocks,12,single,6+42,131072,79,304513962
psquarehash,,mersenne31,16,single,52,262144,79,245077250
psquarehash,,mersenne31,24,single,52,262144,79,356346346
psquarehash,,koalabear,16,single,52,262144,79,312401872
psquarehash,,koalabear,24,single,52,131072,79,231932717
psquarehash,,babybear,16,single,52,262144,79,311723394
psquarehash,,babybear,24,single,52,131072,79,233130135
rescue_prime,,bls12_381,3,current,16,1024,79,345087187
rescue_prime,,bls12_381,3,original,14,1024,79,302321826
rescue_prime,,bls12_381,4,current,13,1024,79,375654475
rescue_prime,,bls12_381,4,original,11,1024,79,317497944
rescue_prime,,bn254,3,current,16,1024,79,338551134
rescue_prime,,bn254,3,original,14,1024,79,296266030
rescue_prime,,bn254,4,current,13,1024,79,368073690
rescue_prime,,bn254,4,original,11,1024,79,311478106
rescue_prime,,goldilocks,8,single,8,16384,79,252857729
rescue_prime,,goldilocks,12,single,8,16384,79,394504128
rescue_prime,,mersenne31,16,single,8,16384,79,330191323
rescue_prime,,mersenne31,24,single,8,8192,79,266831650
rescue_prime,,koalabear,16,single,8,8192,79,224332666
rescue_prime,,koalabear,24,single,8,8192,79,365070258
rescue_prime,,babybear,16,single,8,8192,79,245286170
rescue_prime,,babybear,24,single,8,8192,79,393427045
anemoi,,bls12_381,4,current,20,1024,79,288416253
anemoi,,bls12_381,4,original,14,1024,79,201715815
anemoi,,bn254,4,current,20,1024,79,283014779
anemoi,,bn254,4,original,14,2048,79,396318498
anemoi,,goldilocks,8,single,11,32768,79,346941161
anemoi,,goldilocks,12,single,10,16384,79,238294145
anemoi,,mersenne31,16,single,10,32768,79,344047605
anemoi,,mersenne31,24,single,9,16384,79,241002024
anemoi,,koalabear,16,single,10,16384,79,245647164
anemoi,,koalabear,24,single,9,16384,79,344959719
anemoi,,babybear,16,single,9,16384,79,241909039
anemoi,,babybear,24,single,9,16384,79,374103267
griffin,,bls12_381,3,current,20,2048,79,285629275
griffin,,bls12_381,3,original,14,4096,79,400514739
griffin,,bls12_381,4,current,20,2048,79,288741290
griffin,,bls12_381,4,original,11,4096,79,316644781
griffin,,bn254,3,current,20,2048,79,280958327
griffin,,bn254,3,original,14,4096,79,393245115
griffin,,bn254,4,current,20,2048,79,282973391
griffin,,bn254,4,original,11,4096,79,311665706
griffin,,goldilocks,8,single,8,131072,79,284201737
griffin,,goldilocks,12,single,8,131072,79,301339391
arion,,bls12_381,3,single,11,4096,79,342254514
arion,,bls12_381,4,single,10,4096,79,330840105
arion,,bn254,3,single,11,4096,79,333369452
arion,,bn254,4,single,10,4096,79,321257419
grendel,native,bls12_381,3,current,24,256,79,265028500
grendel,native,bls12_381,3,original,14,512,79,297758559
grendel,native,bls12_381,4,current,23,256,79,340689811
grendel,native,bls12_381,4,original,12,512,79,339509505
grendel,native,bn254,3,current,24,256,79,262583281
grendel,native,bn254,3,original,14,512,79,294027848
grendel,native,bn254,4,current,23,256,79,337627368
grendel,native,bn254,4,original,12,512,79,337926858
xhash,XHash8,goldilocks,12,single,6,32768,79,284223999
xhash,XHash12,goldilocks,12,single,6,32768,79,371332810
xhash,XHash16,mersenne31,24,single,6,32768,79,302044699
xhash,XHash24,mersenne31,24,single,6,32768,79,364609507
reinforced_concrete,,bls12_381,3,single,7,131072,79,242872810
reinforced_concrete,,bn254,3,single,7,131072,79,243771720
skyscraper,,bls12_381,4,single,18,262144,79,326178655
skyscraper,,bn254,4,single,18,262144,79,317219273
monolith,,goldilocks,8,single,6,1048576,79,266341684
monolith,,goldilocks,12,single,6,524288,79,205817479
monolith,,mersenne31,16,single,6,524288,79,215525619
monolith,,mersenne31,24,single,6,262144,79,219893681
polocolo,,bls12_381,3,single,6,1024,79,263796328
polocolo,,bls12_381,4,single,5,1024,79,294258600
polocolo,,bn254,3,single,6,1024,79,237218395
polocolo,,bn254,4,single,5,1024,79,264306862
tip4p,,goldilocks,12,single,5,262144,79,332808964
plain,sha256_compress,-,-,single,-,8388608,79,211769211
plain,keccak_f1600,-,-,single,-,524288,79,203877143
plain,blake2b_compress,-,-,single,-,2097152,79,241417832
plain,blake3_compress,-,-,single,-,4194304,79,273405063
gmimc,,bls12_381,3,single,228,16384,80,261729386
gmimc,,bls12_381,4,single,231,16384,80,266556706
gmimc,,bn254,3,single,228,16384,80,250815271
gmimc,,bn254,4,single,231,16384,80,253636483
gmimc,,goldilocks,8,single,68,524288,80,337401065
gmimc,,goldilocks,12,single,93,262144,80,235609688
gmimc,,mersenne31,16,single,158,262144,80,268130877
gmimc,,mersenne31,24,single,335,131072,80,320261668
gmimc,,koalabear,16,single,158,262144,80,306356345
gmimc,,koalabear,24,single,335,131072,80,337819657
gmimc,,babybear,16,single,158,131072,80,246932256
gmimc,,babybear,24,single,335,65536,80,260224103
gmimc2,alpha=8,bls12_381,3,single,63,32768,80,225375725
gmimc2,alpha=8,bls12_381,4,single,64,32768,80,231780262
gmimc2,alpha=8,bn254,3,single,63,32768,80,220805205
gmimc2,alpha=8,bn254,4,single,64,32768,80,225409208
gmimc2,alpha=4,goldilocks,8,single,88,262144,80,294742634
gmimc2,alpha=4,goldilocks,12,single,96,262144,80,362783385
gmimc2,alpha=2,mersenne31,16,single,176,65536,80,202296861
gmimc2,alpha=2,mersenne31,24,single,264,32768,80,224052543
gmimc2,alpha=2,koalabear,16,single,176,131072,80,291474838
gmimc2,alpha=2,koalabear,24,single,264,65536,80,234580064
gmimc2,alpha=2,babybear,16,single,176,131072,80,291128851
gmimc2,alpha=2,babybear,24,single,264,65536,80,236241078
poseidon,,bls12_381,3,single,8+56,16384,80,255796840
poseidon,,bls12_381,4,single,8+56,16384,80,381224843
poseidon,,bn254,3,single,8+56,16384,80,245709651
poseidon,,bn254,4,single,8+56,16384,80,369420015
poseidon,,goldilocks,8,single,8+22,131072,80,324221578
poseidon,,goldilocks,12,single,8+22,65536,80,309643386
poseidon,,mersenne31,16,single,8+14,65536,80,324995093
poseidon,,mersenne31,24,single,8+22,16384,80,226976225
poseidon,,koalabear,16,single,8+20,32768,80,253635371
poseidon,,koalabear,24,single,8+23,16384,80,304322324
poseidon,,babybear,16,single,8+13,32768,80,202825678
poseidon,,babybear,24,single,8+21,16384,80,288871973
poseidon2,,bls12_381,3,single,8+56,65536,80,317892962
poseidon2,,bls12_381,4,single,8+56,32768,80,287083081
poseidon2,,bn254,3,single,8+56,65536,80,311635940
poseidon2,,bn254,4,single,8+56,32768,80,275114537
poseidon2,,goldilocks,8,single,8+22,524288,80,392001421
poseidon2,,goldilocks,12,single,8+22,262144,80,273260322
poseidon2,,mersenne31,16,single,8+14,262144,80,254273934
poseidon2,,mersenne31,24,single,8+22,131072,80,211146818
poseidon2,,koalabear,16,single,8+20,262144,80,281658535
poseidon2,,koalabear,24,single,8+23,131072,80,203893182
poseidon2,,babybear,16,single,8+13,262144,80,307866757
poseidon2,,babybear,24,single,8+21,131072,80,249356235
neptune,,bls12_381,4,single,6+69,32768,80,325557575
neptune,,bn254,4,single,6+69,32768,80,314199651
neptune,,goldilocks,8,single,6+38,262144,80,319233116
neptune,,goldilocks,12,single,6+42,131072,80,304526305
psquarehash,,mersenne31,16,single,52,262144,80,245033658
psquarehash,,mersenne31,24,single,52,262144,80,356421286
psquarehash,,koalabear,16,single,52,262144,80,313041227
psquarehash,,koalabear,24,single,52,131072,80,233663432
psquarehash,,babybear,16,single,52,262144,80,312294972
psquarehash,,babybear,24,single,52,131072,80,231942275
rescue_prime,,bls12_381,3,current,16,1024,80,344821420
rescue_prime,,bls12_381,3,original,14,1024,80,301642256
rescue_prime,,bls12_381,4,current,13,1024,80,375557934
rescue_prime,,bls12_381,4,original,11,1024,80,317780642
rescue_prime,,bn254,3,current,16,1024,80,338577503
rescue_prime,,bn254,3,original,14,1024,80,296319901
rescue_prime,,bn254,4,current,13,1024,80,368481942
rescue_prime,,bn254,4,original,11,1024,80,311786181
rescue_prime,,goldilocks,8,single,8,16384,80,252911439
rescue_prime,,goldilocks,12,single,8,16384,80,395631113
rescue_prime,,mersenne31,16,single,8,16384,80,329785183
rescue_prime,,mersenne31,24,single,8,8192,80,265893015
rescue_prime,,koalabear,16,single,8,8192,80,225055156
rescue_prime,,koalabear,24,single,8,8192,80,364604056
rescue_prime,,babybear,16,single,8,8192,80,244965099
rescue_prime,,babybear,24,single,8,8192,80,394434276
anemoi,,bls12_381,4,current,20,1024,80,288448572
anemoi,,bls12_381,4,original,14,1024,80,202110592
anemoi,,bn254,4,current,20,1024,80,283433772
anemoi,,bn254,4,original,14,2048,80,396858085
anemoi,,goldilocks,8,single,11,32768,80,347588731
anemoi,,goldilocks,12,single,10,16384,80,238332766
anemoi,,mersenne31,16,single,10,32768,80,341509902
anemoi,,mersenne31,24,single,9,16384,80,241109305
anemoi,,koalabear,16,single,10,16384,80,246026042
anemoi,,koalabear,24,single,9,16384,80,345096935
anemoi,,babybear,16,single,9,16384,80,241262120
anemoi,,babybear,24,single,9,16384,80,374068150
griffin,,bls12_381,3,current,20,2048,80,285881746
griffin,,bls12_381,3,original,14,4096,80,400711255
griffin,,bls12_381,4,current,20,2048,80,288120008
griffin,,bls12_381,4,original,11,4096,80,316961952
griffin,,bn254,3,current,20,2048,80,281430378
griffin,,bn254,3,original,14,4096,80,393819347
griffin,,bn254,4,current,20,2048,80,283264605
griffin,,bn254,4,original,11,4096,80,312143258
griffin,,goldilocks,8,single,8,131072,80,284380431
griffin,,goldilocks,12,single,8,131072,80,301676020
arion,,bls12_381,3,single,11,4096,80,341980923
arion,,bls12_381,4,single,10,4096,80,330092198
arion,,bn254,3,single,11,4096,80,333717832
arion,,bn254,4,single,10,4096,80,321566086
grendel,native,bls12_381,3,current,24,256,80,265632308
grendel,native,bls12_381,3,original,14,512,80,299219830
grendel,native,bls12_381,4,current,23,256,80,339995532
grendel,native,bls12_381,4,original,12,512,80,339989692
grendel,native,bn254,3,current,24,256,80,263865326
grendel,native,bn254,3,original,14,512,80,294232650
grendel,native,bn254,4,current,23,256,80,337725531
grendel,native,bn254,4,original,12,512,80,337836308
xhash,XHash8,goldilocks,12,single,6,32768,80,284376273
xhash,XHash12,goldilocks,12,single,6,32768,80,371419862
xhash,XHash16,mersenne31,24,single,6,32768,80,302396965
xhash,XHash24,mersenne31,24,single,6,32768,80,363593127
reinforced_concrete,,bls12_381,3,single,7,131072,80,242674809
reinforced_concrete,,bn254,3,single,7,131072,80,243673145
skyscraper,,bls12_381,4,single,18,262144,80,326323485
skyscraper,,bn254,4,single,18,262144,80,317505748
monolith,,goldilocks,8,single,6,1048576,80,266815219
monolith,,goldilocks,12,single,6,524288,80,205670223
monolith,,mersenne31,16,single,6,524288,80,215597082
monolith,,mersenne31,24,single,6,262144,80,219301094
polocolo,,bls12_381,3,single,6,1024,80,264505443
polocolo,,bls12_381,4,single,5,1024,80,293461179
polocolo,,bn254,3,single,6,1024,80,237204969
polocolo,,bn254,4,single,5,1024,80,264369748
tip4p,,goldilocks,12,single,5,262144,80,333150402
plain,sha256_compress,-,-,single,-,8388608,80,211810236
plain,keccak_f1600,-,-,single,-,524288,80,203815227
plain,blake2b_compress,-,-,single,-,2097152,80,241482802
plain,blake3_compress,-,-,single,-,4194304,80,272844504
gmimc,,bls12_381,3,single,228,16384,81,261613980
gmimc,,bls12_381,4,single,231,16384,81,269791640
gmimc,,bn254,3,single,228,16384,81,250720774
gmimc,,bn254,4,single,231,16384,81,258202535
gmimc,,goldilocks,8,single,68,524288,81,337402487
gmimc,,goldilocks,12,single,93,262144,81,235838616
gmimc,,mersenne31,16,single,158,262144,81,269567952
gmimc,,mersenne31,24,single,335,131072,81,315613322
gmimc,,koalabear,16,single,158,262144,81,306385869
gmimc,,koalabear,24,single,335,131072,81,332703857
gmimc,,babybear,16,single,158,131072,81,246932064
gmimc,,babybear,24,single,335,65536,81,260420279
gmimc2,alpha=8,bls12_381,3,single,63,32768,81,225558627
gmimc2,alpha=8,bls12_381,4,single,64,32768,81,231951582
gmimc2,alpha=8,bn254,3,single,63,32768,81,220951478
gmimc2,alpha=8,bn254,4,single,64,32768,81,225626764
gmimc2,alpha=4,goldilocks,8,single,88,262144,81,294713629
gmimc2,alpha=4,goldilocks,12,single,96,262144,81,361730316
gmimc2,alpha=2,mersenne31,16,single,176,65536,81,205022372
gmimc2,alpha=2,mersenne31,24,single,264,32768,81,224770714
gmimc2,alpha=2,koalabear,16,single,176,131072,81,291700448
gmimc2,alpha=2,koalabear,24,single,264,65536,81,236724161
gmimc2,alpha=2,babybear,16,single,176,131072,81,291665053
gmimc2,alpha=2,babybear,24,single,264,65536,81,235886245
poseidon,,bls12_381,3,single,8+56,16384,81,256633763
poseidon,,bls12_381,4,single,8+56,16384,81,382805026
poseidon,,bn254,3,single,8+56,16384,81,246032784
poseidon,,bn254,4,single,8+56,16384,81,370945555
poseidon,,goldilocks,8,single,8+22,131072,81,324650398
poseidon,,goldilocks,12,single,8+22,65536,81,309812984
poseidon,,mersenne31,16,single,8+14,65536,81,324757759
poseidon,,mersenne31,24,single,8+22,16384,81,228796116
poseidon,,koalabear,16,single,8+20,32768,81,254050677
poseidon,,koalabear,24,single,8+23,16384,81,304327483
poseidon,,babybear,16,single,8+13,32768,81,202372381
poseidon,,babybear,24,single,8+21,16384,81,289694491
poseidon2,,bls12_381,3,single,8+56,65536,81,318184306
poseidon2,,bls12_381,4,single,8+56,32768,81,287500701
poseidon2,,bn254,3,single,8+56,65536,81,311603349
poseidon2,,bn254,4,single,8+56,32768,81,275320832
poseidon2,,goldilocks,8,single,8+22,524288,81,392241378
poseidon2,,goldilocks,12,single,8+22,262144,81,273201521
poseidon2,,mersenne31,16,single,8+14,262144,81,253883153
poseidon2,,mersenne31,24,single,8+22,131072,81,211073009
poseidon2,,koalabear,16,single,8+20,262144,81,279976121
poseidon2,,koalabear,24,single,8+23,131072,81,205629156
poseidon2,,babybear,16,single,8+13,262144,81,307624875
poseidon2,,babybear,24,single,8+21,131072,81,248690871
neptune,,bls12_381,4,single,6+69,32768,81,325567943
neptune,,bn254,4,single,6+69,32768,81,316007949
neptune,,goldilocks,8,single,6+38,262144,81,319451393
neptune,,goldilocks,12,single,6+42,131072,81,304613107
psquarehash,,mersenne31,16,single,52,262144,81,245094971
psquarehash,,mersenne31,24,single,52,262144,81,356395658
psquarehash,,koalabear,16,single,52,262144,81,313081050
psquarehash,,koalabear,24,single,52,131072,81,232806089
psquarehash,,babybear,16,single,52,262144,81,312262430
psquarehash,,babybear,24,single,52,131072,81,231268776
rescue_prime,,bls12_381,3,current,16,1024,81,344926847
rescue_prime,,bls12_381,3,original,14,1024,81,301969547
rescue_prime,,bls12_381,4,current,13,1024,81,376043681
rescue_prime,,bls12_381,4,original,11,1024,81,318244779
rescue_prime,,bn254,3,current,16,1024,81,338828351
rescue_prime,,bn254,3,original,14,1024,81,296535152
rescue_prime,,bn254,4,current,13,1024,81,367336461
rescue_prime,,bn254,4,original,11,1024,81,310754934
rescue_prime,,goldilocks,8,single,8,16384,81,252858909
rescue_prime,,goldilocks,12,single,8,16384,81,395003019
rescue_prime,,mersenne31,16,single,8,16384,81,329396446
rescue_prime,,mersenne31,24,single,8,8192,81,266308130
rescue_prime,,koalabear,16,single,8,8192,81,224959357
rescue_prime,,koalabear,24,single,8,8192,81,366368934
rescue_prime,,babybear,16,single,8,8192,81,245080475
rescue_prime,,babybear,24,single,8,8192,81,395129495
anemoi,,bls12_381,4,current,20,1024,81,288256493
anemoi,,bls12_381,4,original,14,1024,81,201787148
anemoi,,bn254,4,current,20,1024,81,283235251
anemoi,,bn254,4,original,14,2048,81,396484566
anemoi,,goldilocks,8,single,11,32768,81,346538218
anemoi,,goldilocks,12,single,10,16384,81,238368783
anemoi,,mersenne31,16,single,10,32768,81,342259092
anemoi,,mersenne31,24,single,9,16384,81,240652381
anemoi,,koalabear,16,single,10,16384,81,246011224
anemoi,,koalabear,24,single,9,16384,81,345108015
anemoi,,babybear,16,single,9,16384,81,240896877
anemoi,,babybear,24,single,9,16384,81,374357189
griffin,,bls12_381,3,current,20,2048,81,285657346
griffin,,bls12_381,3,original,14,4096,81,400149926
griffin,,bls12_381,4,current,20,2048,81,288770023
griffin,,bls12_381,4,original,11,4096,81,316982440
griffin,,bn254,3,current,20,2048,81,281327475
griffin,,bn254,3,original,14,4096,81,393701787
griffin,,bn254,4,current,20,2048,81,283048000
griffin,,bn254,4,original,11,4096,81,311939687
griffin,,goldilocks,8,single,8,131072,81,284320078
griffin,,goldilocks,12,single,8,131072,81,301859100
arion,,bls12_381,3,single,11,4096,81,342312141
arion,,bls12_381,4,single,10,4096,81,330984043
arion,,bn254,3,single,11,4096,81,333940308
arion,,bn254,4,single,10,4096,81,321633100
grendel,native,bls12_381,3,current,24,256,81,265550966
grendel,native,bls12_381,3,original,14,512,81,298829490
grendel,native,bls12_381,4,current,23,256,81,340829130
grendel,native,bls12_381,4,original,12,512,81,340131736
grendel,native,bn254,3,current,24,256,81,262869505
grendel,native,bn254,3,original,14,512,81,294080476
grendel,native,bn254,4,current,23,256,81,337629711
grendel,native,bn254,4,original,12,512,81,338047962
xhash,XHash8,goldilocks,12,single,6,32768,81,284745142
xhash,XHash12,goldilocks,12,single,6,32768,81,371513136
xhash,XHash16,mersenne31,24,single,6,32768,81,302043686
xhash,XHash24,mersenne31,24,single,6,32768,81,364548220
reinforced_concrete,,bls12_381,3,single,7,131072,81,242677525
reinforced_concrete,,bn254,3,single,7,131072,81,243755008
skyscraper,,bls12_381,4,single,18,262144,81,326340677
skyscraper,,bn254,4,single,18,262144,81,316936434
monolith,,goldilocks,8,single,6,1048576,81,266384854
monolith,,goldilocks,12,single,6,524288,81,205662208
monolith,,mersenne31,16,single,6,524288,81,215424089
monolith,,mersenne31,24,single,6,262144,81,219059161
polocolo,,bls12_381,3,single,6,1024,81,263798230
polocolo,,bls12_381,4,single,5,1024,81,293369417
polocolo,,bn254,3,single,6,1024,81,237180011
polocolo,,bn254,4,single,5,1024,81,264308263
tip4p,,goldilocks,12,single,5,262144,81,334297034
plain,sha256_compress,-,-,single,-,8388608,81,211776774
plain,keccak_f1600,-,-,single,-,524288,81,203861413
plain,blake2b_compress,-,-,single,-,2097152,81,240801599
plain,blake3_compress,-,-,single,-,4194304,81,273031794
gmimc,,bls12_381,3,single,228,16384,82,262317012
gmimc,,bls12_381,4,single,231,16384,82,266888324
gmimc,,bn254,3,single,228,16384,82,250723099
gmimc,,bn254,4,single,231,16384,82,254032082
gmimc,,goldilocks,8,single,68,524288,82,337540895
gmimc,,goldilocks,12,single,93,262144,82,236583407
gmimc,,mersenne31,16,single,158,262144,82,270386772
gmimc,,mersenne31,24,single,335,131072,82,320084947
gmimc,,koalabear,16,single,158,262144,82,306656495
gmimc,,koalabear,24,single,335,131072,82,334722549
gmimc,,babybear,16,single,158,131072,82,246942013
gmimc,,babybear,24,single,335,65536,82,259998039
gmimc2,alpha=8,bls12_381,3,single,63,32768,82,225634668
gmimc2,alpha=8,bls12_381,4,single,64,32768,82,230356612
gmimc2,alpha=8,bn254,3,single,63,32768,82,220925770
gmimc2,alpha=8,bn254,4,single,64,32768,82,224301046
gmimc2,alpha=4,goldilocks,8,single,88,262144,82,294981890
gmimc2,alpha=4,goldilocks,12,single,96,262144,82,363428479
gmimc2,alpha=2,mersenne31,16,single,176,65536,82,202364916
gmimc2,alpha=2,mersenne31,24,single,264,32768,82,224062501
gmimc2,alpha=2,koalabear,16,single,176,131072,82,291605641
gmimc2,alpha=2,koalabear,24,single,264,65536,82,234732178
gmimc2,alpha=2,babybear,16,single,176,131072,82,291189122
gmimc2,alpha=2,babybear,24,single,264,65536,82,238137852
poseidon,,bls12_381,3,single,8+56,16384,82,256191065
poseidon,,bls12_381,4,single,8+56,16384,82,381172675
poseidon,,bn254,3,single,8+56,16384,82,246038004
poseidon,,bn254,4,single,8+56,16384,82,369413291
poseidon,,goldilocks,8,single,8+22,131072,82,324401924
poseidon,,goldilocks,12,single,8+22,65536,82,309680365
poseidon,,mersenne31,16,single,8+14,65536,82,324686987
poseidon,,mersenne31,24,single,8+22,16384,82,228772542
poseidon,,koalabear,16,single,8+20,32768,82,253100470
poseidon,,koalabear,24,single,8+23,16384,82,304059833
poseidon,,babybear,16,single,8+13,32768,82,202280459
poseidon,,babybear,24,single,8+21,16384,82,289181200
poseidon2,,bls12_381,3,single,8+56,65536,82,318079901
poseidon2,,bls12_381,4,single,8+56,32768,82,286374856
poseidon2,,bn254,3,single,8+56,65536,82,311718563
poseidon2,,bn254,4,single,8+56,32768,82,275090621
poseidon2,,goldilocks,8,single,8+22,524288,82,392591111
poseidon2,,goldilocks,12,single,8+22,262144,82,273302350
poseidon2,,mersenne31,16,single,8+14,262144,82,253952533
poseidon2,,mersenne31,24,single,8+22,131072,82,210857005
poseidon2,,koalabear,16,single,8+20,262144,82,281770664
poseidon2,,koalabear,24,single,8+23,131072,82,203623328
poseidon2,,babybear,16,single,8+13,262144,82,308400523
poseidon2,,babybear,24,single,8+21,131072,82,249280894
neptune,,bls12_381,4,single,6+69,32768,82,325258624
neptune,,bn254,4,single,6+69,32768,82,313763815
neptune,,goldilocks,8,single,6+38,262144,82,319271627
neptune,,goldilocks,12,single,6+42,131072,82,305059290
psquarehash,,mersenne31,16,single,52,262144,82,245027906
psquarehash,,mersenne31,24,single,52,262144,82,356332859
psquarehash,,koalabear,16,single,52,262144,82,312970644
psquarehash,,koalabear,24,single,52,131072,82,231429356
psquarehash,,babybear,16,single,52,262144,82,312040285
psquarehash,,babybear,24,single,52,131072,82,233151644
rescue_prime,,bls12_381,3,current,16,1024,82,344838661
rescue_prime,,bls12_381,3,original,14,1024,82,301832761
rescue_prime,,bls12_381,4,current,13,1024,82,375949855
rescue_prime,,bls12_381,4,original,11,1024,82,317443591
rescue_prime,,bn254,3,current,16,1024,82,338687007
rescue_prime,,bn254,3,original,14,1024,82,296309701
rescue_prime,,bn254,4,current,13,1024,82,368330938
rescue_prime,,bn254,4,original,11,1024,82,311687255
rescue_prime,,goldilocks,8,single,8,16384,82,252909684
rescue_prime,,goldilocks,12,single,8,16384,82,394942605
rescue_prime,,mersenne31,16,single,8,16384,82,330987418
rescue_prime,,mersenne31,24,single,8,8192,82,265912200
rescue_prime,,koalabear,16,single,8,8192,82,225042000
rescue_prime,,koalabear,24,single,8,8192,82,363112808
rescue_prime,,babybear,16,single,8,8192,82,245197443
rescue_prime,,babybear,24,single,8,8192,82,394596037
anemoi,,bls12_381,4,current,20,1024,82,288253497
anemoi,,bls12_381,4,original,14,1024,82,202482426
anemoi,,bn254,4,current,20,1024,82,283286446
anemoi,,bn254,4,original,14,2048,82,396523799
anemoi,,goldilocks,8,single,11,32768,82,346478095
anemoi,,goldilocks,12,single,10,16384,82,238437240
anemoi,,mersenne31,16,single,10,32768,82,341790645
anemoi,,mersenne31,24,single,9,16384,82,240681023
